id,commentText,Labels
Ugh4-4LNQ62f33gCoAEC,its wonderful.. m gonna try this on weekend.. thank you kabita mam for sharing this recipes.,1
UgjD67_-Uk-cLngCoAEC,Okay thank u soo much didi,1
Uggz60T8xCcx4HgCoAEC,Koi nahi mam kya mai apse baat kar sakti hu please mam mujhe aap bht zyada pasand hai please🙇🙇🙇🙇🙇🙇🙏🙏🙏🙏,6
UghllUm6BcQM13gCoAEC,Ma'am can you please tell us how to make Chicken korma in white gravy recipe..,6
UgiXTEPJkgM4KHgCoAEC,Mam mera naam Afifa Naaz hai or ye mere bhai ke name se id bani hui hai,6
UgjjWkkKMtaJcHgCoAEC,"I have all the ingredients, I will try this tomorrow :)",6
UghY0NtYTJ-z0HgCoAEC,"How to prepare  Shahi biryani Masala powder  
Mam",7
UghFg2O55fFqhngCoAEC,nice,3
UggQXfdahgWWvngCoAEC,Thank you,1
UghKCMdWDpy0lHgCoAEC,first time I am cooking biriyani  of chicken... sooo nervous....,6
UgiJ2OO45rMHU3gCoAEC,mutton  currys,6
UgidCEXhBHTtPHgCoAEC,mutton biriyani,6
UggT9Lm4misbdngCoAEC,mem aap bhut acha Khan bante ho ,4
Ugj8bNsKgOo_CngCoAEC,if we don't have shah biryani masala so what to do?,7
UggyzYmfthm7G3gCoAEC,Tried this Recipe and my family loved it. Thanks a lot Kabita g !,1
Ugh2ZCllQ8xQxngCoAEC,Nice,3
UggEPPzlrC62m3gCoAEC,most wonderful and welcome,6
UggDMga4lxVgP3gCoAEC,so tasty and so yummy 😋,2
UgiuzN18qSF7I3gCoAEC,superb,3
UggltWjfS8jZvXgCoAEC,nice,3
Ugg5MB5mUPpkcHgCoAEC,very nice biriyani,2
UgiBs56X-kmTyngCoAEC,waw osm 👌👌👌👌,3
UghR-i1UeCgVIngCoAEC,Very tasty Birany ...I have already cooked it ...,2
UgyWRPMTYby7PybSKy54AaABAg,but kabita didi meri paas kesar nhi he...kesar k bina kya yah hoga?,7
UgxWmDa9h03s0OXnrfh4AaABAg,shazeen mulla,6
Ugwnklwx7yH0v000liF4AaABAg,can we add crushed green chillies instead of peaces.and also can we marinate chicken overnight.?,7
UgwOGD2IiP9JJMCvKcl4AaABAg,i have the same spoon you used to chech the rice,6
UgzBvZg3QzgNAK07Url4AaABAg,di merey hasband ko ye bahot pasand aayi di totally isey 30 minit cook karna hai kya plz reply mai abhi bana rahi hu jaldi reply do,7
UgzvDSiHBx8ETOkI44h4AaABAg,arfat ok ali ok,6
UgxpGdyZTOzLdM7yClZ4AaABAg,just lovet it.thanks ma'am 😊,1
Ugy9f4UzpFtMC6x6AdF4AaABAg,thanks sis,1
UgxTGvcviOonYkGxyY54AaABAg,ok and thank you👍👍,1
UgyboVisHyWKuoiJG0l4AaABAg,nice video,3
UgzHdIFqC2XRoIOCodV4AaABAg,Ma'am your recipes are incredible! I've started liking cooking. 😊,4
Ugxk1dGq4GiHMOiLyf94AaABAg,aapki sari recipe mujhe bhut achi lgti h,4
UgzmcVFb8B7036rBm2N4AaABAg,mam 3logo k lia bana ne k lia kitna amount lna h sabka can u plz tel,7
UgzkMGzITjGr8wbsvHN4AaABAg,kabita ji mai aapke fan hun,4
UgzA8NEGps4_-6z6-gt4AaABAg,awsome recipe👌👍. but why u dont fry the chicken after marinating can i fry it or not ????,5
Ugg3LkhUjygtZngCoAEC,huuuum nice,3
Ugjfr2zGtcciyXgCoAEC,nice recipe,2
UgzTLJUyvhKk3_PxNSd4AaABAg,humne isse try keya ap jassa to nahi bana but tast accha tha thank u 😘,1
UgxpeziS6swIuUPGNi54AaABAg,super,3
Ugh1GK0x1nr9d3gCoAEC,verynice,3
Ugjsr07Sy8CuyXgCoAEC,thanku,1
UgjsoWvLXp96bHgCoAEC,v nice,3
UghyVSeutRLZD3gCoAEC,nice,3
UggkvP2kZYY9y3gCoAEC,nice,3
UghShfrE4T_9O3gCoAEC,Beryani me dhania patta koun dalta hai???,7
UggUrexfRckM4HgCoAEC,Thank you very much for this recipe. We tried this and result was awesome. Once again thank you very much!!!,1
UggNOgcXxOfEBngCoAEC,Tell me mam how to make shahi Garam Masala,7
Ugh38Nk4RRwxbHgCoAEC,But colour is not good mam use Kesar don't don't use any food colour,6
UgjwMf9tt-PSgXgCoAEC,kya isme aloo  aur egg use nehi hota? actually i dont know,7
UggsO1itj3XY6ngCoAEC,wow..................,3
UgiBRtmLub5xc3gCoAEC,it looks yummy....i will try this recipe,2
Ugh587PdsDU6W3gCoAEC,too good explanation dear.,4
UghxaOpEQHh_tngCoAEC,Thankyou for explaining in detail ! makes it very easy for beginners !,5
UgibIFF9oWsADngCoAEC,Mam.. abhi abhi maine ye biryani try kiya. Bohot zabardast huwi. Aur sab ko bohot pasand aayi. I am ur big fan.,4
Ughj9b7a_xoxwHgCoAEC,awesome recipe,2
UgizfGYmibnjs3gCoAEC,I like ur all recipes�,4
UggbJ3Sd9d1UnHgCoAEC,Nice☺,3
UgiBBNRvjRlj7HgCoAEC,bina oil ka banega kya,7
UghoiYllzpa3qXgCoAEC,tel nhi rkheynge,7
Ugiafu53fLGes3gCoAEC,I like it dum biryani,6
UghJp9Ql2MnTPXgCoAEC,Nice one ......,3
UgjBeIHGvAwHingCoAEC,Chawal ko bhiga ke nahi rakhana hai na,7
UggqMYfzqcgXD3gCoAEC,tough h,6
UggNT-xZgNIevXgCoAEC,aapki aavaj bahot atchi hai😊,4
UgiVO1-ny4ulWngCoAEC,"omg!!!
..i am impressed.Biryani is my fav dish.i will surely try ur recipes.I love ur cooking style.Very clear...no space for any confusion.",4
UgjIhJ0795k293gCoAEC,Can I use a non stick sauce pan with glass lid? Should I seal the hole on the lid? Won't the lid just crack or something due to excess heat and pressure?,7
UggN-vEpcl9sGHgCoAEC,"Hi mam, I would like to ask you one doubt. How much time(approximate) the rice will take to cook 60% on medium flame and also pls provide the amount of salt to be added in marination
Best Regards",7
Ugiifk9jqwRRL3gCoAEC,Nice biryaani Love u 😘😘😘,2
UghSsDqjTZzjrHgCoAEC,i have to try but i am worried i had tried a different recipe of biryani but the chicken didn't cooked and the biryani comes worst.. i have to try your recipe kavita ji but will the chicken cook inside??? please answer me?,7
UghVD61mElR1kXgCoAEC,thanks a lot for the recipe.,1
UghfMkqulzteQXgCoAEC,i just love all your recipe,4
Ughu0m4Kru3aQngCoAEC,"Hi mam, this Sunday am gng 2 try dis recipe, I.have some questions. can we do this in pressure cooker, if yes pls tell me how. Is 1 tsp salt okay for marination. ",7
UghnpCLvTlw8hXgCoAEC,tez patta kaha h kavita ji,7
UggwdCMqh9nUfXgCoAEC,apne oil use hi nahi kiye,7
Ugj-pxkCK3XMd3gCoAEC,Mam please invite me l am a big fan of you,4
UghfBNlf4vNMEXgCoAEC,nice recipe sabita ji,2
Ugg8mOrN1sClC3gCoAEC,Perfect biryani recipes.....,2
Ugi9OJ_35Y6cZHgCoAEC,AMAZING! Maine ye video dekhkar dum biryani banana sikha hai,3
UgigYVHDHq7-RXgCoAEC,is this necessary to add oil whn we keep chicken and is it necessary to make it in non stick??,7
UghlYTulC4KUqngCoAEC,apne kitna aata barbad kardia isey acha koi kapra leleti ap,6
Ugjtn6l6pcQI-XgCoAEC,bhot achhe se batee ho aap ..mai bhot kuch apnse sikha hai..,4
UghMESgghf_tLXgCoAEC,kya chikken at first boil nehin hoga???,7
Ughe5K9w3CD_K3gCoAEC,"ma'am, dont we need oil ??kindly reply.",7
UgjalDJS-atMyngCoAEC,can we take boneless chicken,7
UghuP1F6TBK_OXgCoAEC,yummy,2
UgjuVpgl-poRQHgCoAEC,mam aap hydrabadi briyani ki bhi recipe daliye please,6
Ugi7RPa5fMkzPXgCoAEC,Sare process same rahega khali pan ke jaga pressure cooker use hoga.....,7
Ugg_iJvxx3C8nngCoAEC,Par kyun nhi ......ban payega.....,6
Ughk-JjYuzMPWngCoAEC,Agar pan ke jaga pressure cooker use kiya jae toh kya ye kaam karega.........,7
UghN0Lzvzgra1ngCoAEC,veri nice,3
UghbNPZ0yLpck3gCoAEC,Hi kavita i'am from Hyderabad first time I have seen a video where actual procedure has been explained superb. bang on method  of dum biryani.,4
Ugi7DJgECAsNXngCoAEC,Great cooking.,4
UgiEQ_2PzzTjA3gCoAEC,i have a doubt like why does dis chicken taste sour ( curd like) wnever i make dis biryani...,7
UghVuqJkJNIWhXgCoAEC,i likd p mujh pizza banea s,6
UgiwCqJGLRQYlHgCoAEC,lekin ise cooker me bana nahi sakte ????,7
UgjHWE8APbHs33gCoAEC,kabita g aap ne chicken cook nahi kiya biryani mein???,7
UggzhStYA48ayngCoAEC,awesome......,3
UgjhDXAFnRpRUXgCoAEC,very very nice,3
Ugj2rX0VDffWlXgCoAEC,nice recipe,2
UgjnLYJS_llET3gCoAEC,nice biryani thank u so much madem,5
UgiepuMu8reDPngCoAEC,"I liked your recipe, tried at home it's wonderful. thanks.",5
Uggc5ClA3DsxV3gCoAEC,gullu dada bole etich ki ek plate biryaani 😁😁😁,6
UgjXqVuifVicU3gCoAEC,yammi,2
Ugg9nt635_NOSXgCoAEC,"hello mam. 
Maine aapki ye biryani try ki Bhot tasty bani thi or  Bhot log tarif bhi kiye thank you so much 😊",1
UgjhyNhwqwcok3gCoAEC,chiken i love chiken 😋😋😋😋😋💐💐💐💐💐💖💖💖,6
UghIaweO0IRYZXgCoAEC,Very good,3
UgglWItaa8pU3HgCoAEC,veg m apply kiya,6
UgiP8R-de9CjKXgCoAEC,vao,6
Uggf6g0YVQqHW3gCoAEC,thnxxx mam,1
UghIsWqum-3YcXgCoAEC,chicken ache se pak jaga hai??,7
UgiiEy163wb7YngCoAEC,mam really nice   video.... thanks.....,5
Ugheh1hMKiwnOXgCoAEC,biryani muje bi bahot pasnd hai thanku mam,1
Ugi7hJrjpSjRf3gCoAEC,I have made. Very tasty. While seeing the. video whole zoo is running in my stomach.,6
UgiCXBAMNwoMn3gCoAEC,thanks,1
UggDMAPV9ts13ngCoAEC,bhook lag gayee yrrr,6
UghNG0dlNYyBs3gCoAEC,good,3
Ugjc79Es1fO1qXgCoAEC,i will have to try this at home....,6
Ugj18ZU1QPvr63gCoAEC,very very testing,2
Uggec5bbRvsb6ngCoAEC,very very very tasty,2
Ugi9fwR5ClMjbXgCoAEC,Mam agar aap kevda water bhi food colour ke saath dalenge to aur mja aata hai biryani mai,6
Ugj8X78IihyMYHgCoAEC,How chicken will get cooked,7
UgjHWLsYWkZhhXgCoAEC, tysm Kabita Didi,1
Ugj0z4JmWntEKngCoAEC,u r so sweet,4
Ugjk05D0orF7aHgCoAEC,nice,3
UggMLq_TsAeFVXgCoAEC,Ok... I am waiting,6
Ugjj2NBYZC7whXgCoAEC,Kima recipes batayiye plz.  mere husband ko mere haath ka khana bahot pasand hai. N mai koshish krti rhti hu k unhe kuch naya aur achha khilau.  plz help,6
UgiUclS3pZ_GQXgCoAEC,Meri saasu ma bahot tasty biryani banati hai. 😁,6
UggaA9IJ7DN18XgCoAEC,ok. Zarur karna,6
UgjisfCLN4FxaXgCoAEC,Steam bahar nahi jayegi. Humlog aisa hi karte hai biryani ko dam dete waqt,6
Ugj43BNAeU_yl3gCoAEC,Itna jhanjat karne se achha hai. Biryani ko dam dete waqt dhakkan ko cotton k gile kapde se dhak do.,6
UghsBE0xQCQBZngCoAEC,its more like pot biryani where u dont fry the marinade.,6
UghhT4rbCpYqxHgCoAEC,mala tumche video khup avdtat.......ani biryani maji fevret dis aahe.....thanks mam. chan khup chan,1
UgieaZCqU3MKzHgCoAEC,i tried dis for d frst tym i follow step by step process n it was delicious ..,2
UgjFpungE9UmxngCoAEC,you tell with detailed explanation..:),4
UggArLRrpIKxVHgCoAEC,mam marinated chiken ko  cooked krke use kr skte hAi,7
UgjyZtxF8hgNRXgCoAEC,very nic,3
UgixJe5uEKDu43gCoAEC,Ap to kabhi bager cheese ke pizza sikhaein,6
UgjvHQYCI23llXgCoAEC,pls tikka biryani ki ling kaho na,6
Ugi6EiQNVkIth3gCoAEC,Excellent biryani recipe and explained very beautifully.Thank you so much !!!,5
Uggj-8ZvuNY7rHgCoAEC,Nice,3
Ugh_YoMRDc1KR3gCoAEC,wastage of dough and half fried onions  .... is this is biryani ? ....lol,6
UghJrBKDHE51HHgCoAEC,👏👏👏👏👏aunty hatts off......✋✋ salute to u,4
UggtMRyumKwYZXgCoAEC,"can we use cooker for this ...
to avoid sealing with other material",7
UgjX8rM3CHjaq3gCoAEC,ohh ok mam. thx for rply,1
Ugiwz0we5DMFV3gCoAEC,nice,3
UgjbIlR7erTvp3gCoAEC,bhot acchI biryani bnai apne.mam kya hum seel pake ki jga presher Coker ka use kr sakte he.plz mam rply,7
UgiV1QsyjttIkXgCoAEC,i had tried today its really have h awsm taste thnx... kabita ji,5
Ugh7TjMxh14A6ngCoAEC,beautiful you and your voice,4
Ugh2d5Alp-VPNHgCoAEC,kavita ji ky hm isse presure cooker p nyi banna skte,7
Ugg3oeY5kTYs3ngCoAEC,ye aata ka do lgana jarure h kya mam plz tell me,7
UgiyuSdwJUP99ngCoAEC,Do we need to add water to cook the Chicken,7
UgjejTwghqq6Z3gCoAEC,VERY VERY VERY GOOD,3
UgjcmpKxKfwzPHgCoAEC,very taste,2
UghD67JwTmL_fXgCoAEC,mam kya hmm pressure cooker me bana sakte he,7
Ugjmk34o_oQtQ3gCoAEC,great job kabita,4
Ugim1zHv6Nl6BngCoAEC,nice,3
UgiS1a1lmylL53gCoAEC,Best sooo good,3
Ugim1adUydqY1ngCoAEC,Mam pani kyuu chodh diya biryani main,7
Ugi7WP4azXCMZXgCoAEC,superb,3
UgjYDoGFsAwhs3gCoAEC,Chicken chilli banane ka tareeqa batayen.please,6
Ugh6Eoj1bkRb8ngCoAEC,"Maine bhi try kya bahot acha laga 
Thank you sister",1
UgjzY8wTfozeNHgCoAEC,very nice recipe mam,2
UgidIzOeue-jx3gCoAEC,mam meine bhi try kiya chikan biriyani bohat testi bana aur sab ko bohat pasnd aya mere ghar me...thank you so much ..mam,5
UggpyTs9lqBXA3gCoAEC,I tried this kabita ji and it came out very well. I like all your recepies.,4
UghU_mnFIt9W93gCoAEC,can u please clarify the timing to cook...it wasn't clear. ur medium flame looked like low flame..help,7
Ugj6cAHKMx2bm3gCoAEC,Hello. mam,6
UgjSUNcui01W7ngCoAEC,"haiii kabita ji.. agar hum is Briyani recipe mey gulab Pani or mithar atar add kare, to kya  iska test kharap ho jageyga? pls ans digyaga....",7
Ugg2CqO8eZonongCoAEC,OMG North Indian right,6
Ugipo6llQwuWDXgCoAEC,Its very easy. and i Also try for My Family...,2
UgipQ5QZg0n0R3gCoAEC,very  Good recipe... If I am cooking Chicken Biryani in oven I will have to bake the chicken or broil it ?,5
Ugitnam4ufvMIngCoAEC,very nice,3
Ugi7iXYCA-xduHgCoAEC,i had a question. If i use matka instead of pan and seal it.. Matka will not blast ?? right ?,7
UgiqzesSFRB8V3gCoAEC,Kabitaji..Very nice and easy recipe..I will try it:),2
Ugh4FTgQZ83DTHgCoAEC,very nice,3
UghaNPeazcdVqHgCoAEC,Thanks mam ...,1
UggnX4zlE0kRu3gCoAEC,ohkkk I must try .....thanku,1
Ugj54Pgx-fpFlngCoAEC,Its amzing dear Kabita mam,3
UghMdv8wXCNPyngCoAEC,plz plz Plz mam try to understand TO me plz plz Plz mam.,6
UgheNTULTDgLuHgCoAEC,can you plz give us the recipe of fried rice,6
UghZUrK9lxIVzHgCoAEC,u r awesome,4
UgisCqggQq62t3gCoAEC,Nice recipe ma'am ...bt mein puchna chte hu ki chicken base m rhe ga to burn nhi hoga ???,5
UggcGGnYYiSKv3gCoAEC,mujhe aap ki biryani bohat pasnd aai,4
Ughz33bH0_AcUXgCoAEC,Kabita Mam... before watching the biryani video I tried making biryani multiple times but I failed.. it's the first time ever that it was perfect..... just wanted to ask you is there any way the biryani could have a little bit more of gravy in it?,7
Ugh22UdYQHZG9XgCoAEC,Hi kabita ...plz tell me how much curd can use in one kg chicken biryani,7
UggXv0soODqFP3gCoAEC,great cook ...,4
UginaBDG4ziJ4HgCoAEC,Aroma chicken biryan,6
UgggTBtmXPxzYXgCoAEC,"Easy, step by step process is helpful.",2
UgiM9Q7B5Vtv6XgCoAEC,mam app ta bahat sweet ho,4
UgirVIhOPQEeE3gCoAEC,I tried it 2 dayz back...and my fmly want me to cook it today also....everyone loved it....,6
UgjgKhJl4IB6X3gCoAEC,Thanks,1
UgiS-276KhSfdHgCoAEC,kabita didi u are best,4
UgjXqB3NyviEmHgCoAEC,nice,3
UgivYXC-deX5dngCoAEC,kabita from where are u,6
Ugg7l9PxwJYYoHgCoAEC,ok thnxx,1
Ugi46SCa5_d-0XgCoAEC,very testy,2
UggfozyVVEzC4ngCoAEC,how are you kabita,6
UgjAbyKKWE_ALHgCoAEC,kabita you are just ossum,4
Ugig75uKVTQjNHgCoAEC,awesome,3
UggJlvZKvR8Y_XgCoAEC,thank you.maam for your video ,1
UggRcyzyTaAqoXgCoAEC,"Kabita tried this chicken biryani. It was really delicious. Had made a number of biryanis before, but none came out this good as yours. Thank you for such a lovely recipe. Keep up the good work",5
Ugi9aEw7G3aLHXgCoAEC,really kabita mam this recipe is to good,2
UgjZ6gpq7zrbingCoAEC,hardwork ko salute mam😊,4
UghQtvv5ZvkbengCoAEC,meine bnaya tha bahut tasty bna tha....thanks mam,5
Ugiqe2boJzKVrHgCoAEC,kabita plz post chicken fried rice.. my wife tried all yr recipes n those are super tasty .. thank u so much...,5
Ughe5UrKlFpFjngCoAEC,how many quantity of oil should i use?,7
Ugih3iZ_oGwUXHgCoAEC,mam ek small doubt ... rice ko dum  rak ke thodi dher baad dough dry hokea steam bahar nikalti hai tho hum fir se dough ko stick karae ya chod dhe??,7
UgjTkE2jjX9FD3gCoAEC,very tasty,2
UghWYm2zqd8nxHgCoAEC,nicc mem,3
Ugg3EZpOsprRw3gCoAEC,Kabitaji my wife use to cook same dum biryani but cook rice seperate &chikn Seperatly but u r a chef,4
Ugint93UocKEtHgCoAEC,varey nice,3
UghTAsnBlWYkxngCoAEC,sooo good,3
UgjhPEB7lUfzSngCoAEC,I don't understand Hindi but I always watch your video before start cooking Briyani,6
UghegW8acfAnqXgCoAEC,i am planning to make it. Your voice is also awesome...,4
Ugg1g66i2DivEHgCoAEC,"'shaahee biryani masala ' ??
I need it's details.",7
Ugj9aKBH2TfyMHgCoAEC,Nicely explained. step by step followed.,4
Ugj_DFnGpJs5lngCoAEC,Hi Kavita ji i tried ur this recipe step by step bt there is 1 problem us coming that the steam is coming out from the pan I covered pan like u only dan y this is happening... Plz tell me plz,7
UgjkuJuNtwWn_3gCoAEC,briyani mast banaya aapne.. par chikan pak jata hai kya waise.. bana ne se?,7
Ugj2tr6sShyQhHgCoAEC,"I tried and it is very Delicious, thanks",5
UghNkrGxlRai0HgCoAEC,very nice,3
UgjxOOwq8kzGs3gCoAEC,NYC,3
UghKPx3VmNkUU3gCoAEC,aap. ne kon se rice use liye h?,7
UghOztNobMFOHXgCoAEC,superb,3
UghfMIjCzVkWRXgCoAEC,super mam,3
UghFkLq7SzFz7ngCoAEC,swaad hi aa gya.. mast bni h biryani.. thanku mam,1
UgicMjsv3tP8cHgCoAEC,kabita Thanks to you I was able to make chicken dum biryani.,1
Ugjsu7f4N7lFfHgCoAEC,kavita jee aap dil ki bhut saaf ho kyonki aaj kal apna hoonar koi deta hi nhi,4
UghKIoAfK6QXYngCoAEC,it looks very tasty I will try,2
Ugjw7JO3XWpw6ngCoAEC,tasty mam,2
Ughxz9FWaFV3TngCoAEC,ji appka cooking institute kaha pey ji mujey address bathao na ji plz plz plz Plz...,6
Ugibz4Nlee6vHXgCoAEC,Chicken was not washed properly.. I could see the blood on chicken pieces.. Unhygienic,6
UggrFyzcNxTQAXgCoAEC,nice,3
UgiUJuPyZ8pCwXgCoAEC,Yuumii,2
UggvUWiSYkcH6ngCoAEC,u r superb maa'm,4
Ugj-XVg60dSuNHgCoAEC,kabita u make all dishes very nicely very good,4
Ugj0HsI6jQ_bsXgCoAEC,u r good as always.,4
UgjH_kwFVy0-rHgCoAEC,good,3
Ugj5JWEzCIO83HgCoAEC,very very nice and delicious recipe,2
UghfHotxvKgA7ngCoAEC,u r so sweet n yr dishes are always awesome. ...😘😘😙😙,4
Ugi_8wzAE--P1XgCoAEC,i don't like mint & coriander leaf... are they mandatory?,7
UggHoseIvPrHxngCoAEC,Hi Untey,6
Ugh0BsDRQv0-iHgCoAEC,superb,3
UgigqKLtms9FHXgCoAEC,nice,3
Ugi7QjBcRHBNq3gCoAEC,nice,3
Uggk2nFeMjdREHgCoAEC,thnxxx,1
UghbdDx4rHwgA3gCoAEC,Coker maih bna skhte h,7
UgiEmeIuevpf5ngCoAEC,cook,6
Ugg4HTlgrCAHxngCoAEC,"very nice and useful video for preparing chicken dum biryani.i prepared it,which was awesome.. thanks for your very easy steps video",5
UgiYRspdzmuoWHgCoAEC,timing is so important ?,7
UggkadVnE5rA9XgCoAEC,so nice dear,3
Ugj8FDZoLQvUhXgCoAEC,2.5 kg k leya ktna time rkna hai gass pr,7
Ugg7uMd1_vgGN3gCoAEC,nic,3
Ugj7U5cyPXlHP3gCoAEC,my God bless your hands thank you mam,1
UghghUs9-HwUkHgCoAEC,nic,3
UghhsgCRYZqyU3gCoAEC,chicken kitne time k liye marinate kren,7
Ugg_CBH78oGwS3gCoAEC,kabita ji jis ka Ghar me frieze nahi hai to kya kare WO ka kaise banayega,7
Ugh9Oc-jSTjx7HgCoAEC,Very nyc recipy,2
Ugi7NB7hDjg5WHgCoAEC,ya koi bariyani hain Han,6
UghI90B02qiWwngCoAEC,hii... superb explanation .. more and more video uploads.. nice god blessing you,4
Ugjyrc7DL6Dvs3gCoAEC,"hy mam, agr 2 kg rice and 2 kg chkn ho yo kitna dair tk dam lgana ha?",7
UggEhzIp4t687ngCoAEC,aaaa I want to eat kabitha G,6
Ugg7q1j73oK_0HgCoAEC,cant we use pressure cooker???,7
UgjK0Wa3eoamB3gCoAEC,"hi mam.maine apki ye dish banai bahut hi tasty bani thi.thank you mam
hame itni acchi acchi recipie batane ke liye",5
UggVpN9MmcrZXXgCoAEC,I love biryani thnks me zaror try krngi 😊😊,1
UgicBfF7luc4PngCoAEC,Will the cooking time increase if I double the quantity??,7
UggWZIIUSWH4AXgCoAEC,kuch veg bhi bana liya karo,6
UgjfQU1ZA-IpZngCoAEC,Thank you my lovely sistr..,1
Ugj6fKC9FKryiXgCoAEC,mujhe white chiken korma ki recipie bataiye,6
UghcDjUVXMQSTngCoAEC,very nice,3
UggRddhBU0E5l3gCoAEC,ky shahi biryani masala dalna zaroori hai?,7
Ughhk2UntKb0kngCoAEC,chicken sum biryani 1 kg  mai banana hai,7
UghDxx9uLuEz_XgCoAEC,".ill try it.  i need to know first all spices,,saffron just now i know",6
UgimKv9qECpGc3gCoAEC,didi drums of heaven kaise banate hai??,6
Ughn1oDt00ZAQXgCoAEC,yummmmy ye javitri kya hai??,7
Ugg0M3GN2W7XmngCoAEC,mam i can add jeera to rice,7
Ugid1KNGeOASungCoAEC,can you please let me know how to make methi chicken ?,7
UgjIlvFemBiceHgCoAEC,mam you are just awesome ,4
UgilnRRRJtdUQHgCoAEC,superb 👌,3
UgiJowcmMW11S3gCoAEC,yummy,2
UgjfxlgUawe-uHgCoAEC,kabita aap bhot achi recipe banate ho.......nice work dear,4
UgiUEhwIVc2ysXgCoAEC,super super,3
UgiashoCorgoG3gCoAEC,wooww..,3
UgiEIreoMYkrDXgCoAEC,mujy ap ki respies boht pasand hn,4
UgjnSeUulwJ-5HgCoAEC,butter chikeen,6
UggTBp3QkU23DngCoAEC,"yummmmmmmmy... will mk it.
biryani sounds very lengthy process bt whn u show its v easy to mk. thanks a ton fr this video.",5
Ugi2Tb37JUHhAHgCoAEC,nice dum biryani,2
UggH3Q-J6DyXTHgCoAEC,mam chikan biryani  ko kukar me nhi bna sakte h,7
UggZS5T909xAIHgCoAEC,mere mama ko apke recepie+ bolne ka style bohhhhht pasand aya.,5
Ughd6Jy6OHCbfngCoAEC,Thanks fr sharing uR Biryani recipe with us,1
UgiJCjxhCEWei3gCoAEC,you are good,4
Ugg9rER4CEiAgHgCoAEC,Sach me bhuk lagne lagi dekh k. Me definitely  try karungi. Thankyu,1
UghVZ2ivUezW83gCoAEC,plen chiken biryani,6
UggOzKA-X4O0UngCoAEC,no maim dum briyani nhi plen briyani,6
UghHfBdBCFBaB3gCoAEC,Biryani meri favourite list me no. One hai main to iss dishe ko jaroor bana ke dekhongi aur reply jaroor karoongi kaisa laga! Thank you so much mam. You are teach me💖💖💖💖💖💖💖💖💖💖💖,1
UggM23c-tmKIqngCoAEC,kabita ji so nice of u  ,4
Ugjf96ko0G0oNHgCoAEC,awesome recipe l like it,2
UgjHQoe0L_Kcg3gCoAEC,waste of aata ka dough,6
UgiyD0GeQJVhMngCoAEC,"madam, ye cooker me bhi bana sakte hai kya, without whistle... n with same timing?",7
UgjQyXR9n-gJZngCoAEC,Medam chikan biryani maine banayi  1 no . Medam yammmmi thanku,5
Ugh7YQVPGxO3kngCoAEC,Superb...👍👌,3
UggDr93ORM8RRHgCoAEC,mam aluminium pan main bhi timing same hi hai.,7
UgheE0Tc1BdWqHgCoAEC,Verey good,3
UgjNnmRMASwwNngCoAEC,supar biryani,2
