StudentID,Gender,Parent_income,IQ,Encourage,Plan
1880,female,63720,138,encourage,not plan
1883,male,66780,86,encourage,not plan
1885,female,42000,98,not encourage,not plan
1,male,46500,100,not encourage,not plan
2,male,39600,121,not encourage,not plan
3,male,69740,102,encourage,plan
4,female,40400,129,not encourage,not plan
7,male,33500,110,not encourage,not plan
11,male,33100,112,not encourage,not plan
14,female,33000,76,encourage,plan
15,male,24500,105,not encourage,not plan
16,male,37400,72,not encourage,not plan
18,female,41900,138,not encourage,not plan
21,male,80850,124,encourage,plan
25,male,47160,68,encourage,not plan
26,male,81840,93,encourage,plan
33,male,8010,76,encourage,not plan
34,male,39900,101,not encourage,not plan
35,female,6400,85,not encourage,not plan
39,male,50700,82,not encourage,not plan
41,male,9700,90,not encourage,not plan
42,male,39000,106,not encourage,not plan
43,female,37100,125,not encourage,not plan
44,female,53700,93,not encourage,not plan
45,female,35300,98,not encourage,not plan
49,female,40000,96,not encourage,not plan
51,female,41250,109,encourage,plan
52,female,30200,99,not encourage,not plan
53,male,52470,100,encourage,not plan
55,male,30300,88,not encourage,not plan
57,female,7800,69,not encourage,not plan
59,female,27090,98,encourage,not plan
61,male,79310,110,encourage,plan
62,female,36600,109,not encourage,not plan
63,female,66770,114,encourage,plan
64,male,59400,103,encourage,plan
66,female,60720,99,encourage,plan
72,female,35550,73,encourage,not plan
73,male,61820,107,encourage,plan
76,female,38200,100,not encourage,not plan
81,female,11790,98,encourage,not plan
83,female,27990,127,encourage,not plan
85,male,44990,105,encourage,plan
87,female,7200,98,not encourage,not plan
88,male,23980,99,encourage,plan
90,female,46090,110,encourage,plan
92,female,65520,95,encourage,not plan
95,female,34400,72,not encourage,not plan
96,male,58630,102,encourage,plan
98,female,43450,133,encourage,plan
100,female,39500,133,not encourage,not plan
104,female,62370,103,encourage,plan
105,male,8010,110,encourage,not plan
106,male,67760,92,encourage,plan
107,male,56430,107,encourage,plan
108,male,32000,63,not encourage,not plan
114,female,19400,108,not encourage,not plan
116,male,33900,81,not encourage,not plan
117,male,61820,107,encourage,plan
123,female,23300,123,not encourage,not plan
124,female,28000,68,not encourage,not plan
126,female,74470,127,encourage,plan
127,female,27450,94,encourage,not plan
128,female,38800,95,not encourage,not plan
129,female,14100,81,not encourage,not plan
130,male,24400,93,not encourage,not plan
131,male,61380,125,encourage,plan
134,female,30700,65,not encourage,not plan
139,female,14500,126,not encourage,not plan
140,female,44000,94,encourage,plan
145,male,65230,126,encourage,plan
150,female,25000,91,not encourage,not plan
151,male,43800,104,not encourage,not plan
154,male,7600,99,not encourage,not plan
155,male,11700,98,encourage,not plan
156,female,37980,96,encourage,not plan
159,female,74360,129,encourage,plan
160,female,73900,124,not encourage,plan
161,female,40770,134,encourage,not plan
163,male,15900,78,not encourage,not plan
165,female,41580,94,encourage,plan
167,male,24300,98,not encourage,not plan
168,male,56900,140,not encourage,plan
169,female,29300,91,not encourage,not plan
171,female,60600,132,not encourage,plan
172,female,29370,117,encourage,plan
173,female,13000,137,not encourage,not plan
175,female,78320,105,encourage,plan
176,male,59850,106,encourage,not plan
177,female,12200,83,not encourage,not plan
178,female,50700,98,not encourage,not plan
179,male,17000,76,not encourage,not plan
182,male,39800,103,not encourage,not plan
183,female,54230,129,encourage,plan
185,male,62810,103,encourage,plan
186,male,43010,104,encourage,plan
189,female,29300,95,not encourage,not plan
191,male,27720,128,encourage,not plan
192,male,57750,130,encourage,plan
193,female,38500,116,encourage,plan
195,female,10400,100,not encourage,not plan
199,male,37400,106,encourage,plan
200,female,13600,86,not encourage,not plan
201,male,45700,98,not encourage,not plan
204,female,47200,102,not encourage,not plan
205,female,33400,108,not encourage,not plan
206,female,14700,62,not encourage,not plan
209,male,31050,61,encourage,not plan
210,male,58630,72,encourage,plan
211,female,44730,109,encourage,not plan
212,male,60940,93,encourage,plan
215,female,34290,104,encourage,not plan
217,male,9900,76,encourage,plan
218,male,13200,110,not encourage,not plan
219,male,38790,122,encourage,not plan
221,female,26900,100,not encourage,not plan
222,female,70290,121,encourage,plan
223,female,36800,91,not encourage,not plan
225,male,49900,109,not encourage,not plan
226,male,39500,91,not encourage,not plan
227,male,10600,92,not encourage,not plan
228,male,35550,84,encourage,not plan
230,female,78540,109,encourage,plan
232,male,44100,119,encourage,not plan
234,female,33570,89,encourage,not plan
235,female,34100,71,not encourage,not plan
237,male,42570,92,encourage,plan
239,female,13900,88,not encourage,not plan
240,male,22600,95,not encourage,not plan
241,female,7600,89,not encourage,not plan
243,female,77990,135,encourage,plan
244,male,28170,66,encourage,not plan
246,male,26460,95,encourage,not plan
1886,female,27300,125,not encourage,not plan
1891,male,12240,76,encourage,not plan
1892,male,50050,139,encourage,plan
1894,male,69630,135,encourage,plan
1895,male,44500,115,not encourage,not plan
1899,male,33600,106,not encourage,plan
1900,female,41220,127,encourage,not plan
1901,female,9540,103,encourage,not plan
1903,male,57090,116,encourage,plan
1904,female,70100,60,not encourage,not plan
1905,male,31770,119,encourage,not plan
1906,male,31800,66,not encourage,not plan
1910,female,38300,122,not encourage,not plan
1914,male,40500,82,encourage,not plan
1917,male,81620,136,encourage,plan
1918,male,9360,72,encourage,not plan
1923,male,9400,69,not encourage,not plan
1928,male,55980,86,encourage,not plan
1929,female,34300,94,not encourage,not plan
1932,male,11430,123,encourage,not plan
1934,male,64440,130,encourage,not plan
1935,male,50490,120,encourage,plan
1936,male,10890,98,encourage,plan
1938,female,19580,117,encourage,plan
1939,male,68200,77,encourage,plan
1943,male,18810,125,encourage,plan
1945,male,38000,64,not encourage,not plan
1947,female,27000,131,encourage,not plan
1950,female,45400,125,not encourage,not plan
1952,male,59510,95,encourage,plan
1953,female,74300,105,not encourage,not plan
1955,male,26800,108,not encourage,not plan
1956,male,72600,122,encourage,plan
1957,male,75240,125,encourage,plan
1958,male,44000,101,encourage,plan
1959,male,28350,99,encourage,not plan
1960,female,25020,92,encourage,not plan
1961,female,62040,130,encourage,plan
1963,male,57090,116,encourage,plan
1964,male,55770,120,encourage,plan
1965,female,46890,122,encourage,not plan
1966,male,42570,121,encourage,not plan
1970,female,80190,137,encourage,plan
1976,male,63690,126,encourage,plan
1978,female,49170,109,encourage,plan
1981,male,31100,105,not encourage,plan
1982,female,35370,60,encourage,not plan
1983,female,52100,108,not encourage,not plan
1985,male,66510,75,encourage,not plan
1986,female,40100,107,not encourage,not plan
1989,female,48500,90,not encourage,not plan
1995,female,50580,94,encourage,not plan
1996,male,64130,132,encourage,plan
1999,female,30960,107,encourage,not plan
2000,male,10890,118,encourage,plan
2001,female,28440,110,encourage,not plan
2002,male,24200,61,not encourage,not plan
2003,male,5400,82,not encourage,not plan
2007,male,61930,137,encourage,plan
2008,male,16560,129,encourage,not plan
2009,female,23400,107,not encourage,not plan
2010,female,58630,100,encourage,plan
2012,male,27270,111,encourage,not plan
2013,female,16400,109,not encourage,not plan
2014,female,58950,64,encourage,not plan
2015,female,15400,77,not encourage,plan
2017,female,45870,113,encourage,plan
2020,male,17000,92,not encourage,not plan
2022,female,67800,111,not encourage,not plan
2026,male,48730,111,encourage,plan
2030,male,33600,104,not encourage,not plan
2033,female,79200,132,encourage,plan
2035,male,59700,102,not encourage,plan
2038,female,36400,122,not encourage,plan
2042,female,49800,102,not encourage,not plan
2046,female,20400,68,not encourage,not plan
2047,male,41130,92,encourage,not plan
2048,female,44460,121,encourage,not plan
2051,female,61930,102,encourage,plan
2053,male,78650,96,encourage,plan
2059,female,65430,100,encourage,not plan
2061,female,30000,93,not encourage,not plan
2066,female,61600,96,not encourage,not plan
2068,female,47700,102,encourage,not plan
2069,female,60210,81,encourage,not plan
2070,female,45980,102,encourage,plan
2073,female,39400,90,not encourage,plan
2075,male,36300,101,encourage,plan
2077,male,41040,94,encourage,not plan
2079,male,32130,97,encourage,not plan
2080,female,31500,102,encourage,not plan
2083,male,34020,97,encourage,not plan
2085,male,16380,60,encourage,not plan
2086,male,36540,113,encourage,not plan
2090,male,8000,78,not encourage,not plan
2093,male,39930,74,encourage,plan
2095,female,23500,88,not encourage,not plan
2096,male,35000,121,not encourage,not plan
2097,female,20600,86,not encourage,not plan
2099,female,31700,76,not encourage,not plan
2104,female,19000,77,not encourage,not plan
2105,male,37170,71,encourage,not plan
2107,male,53680,100,encourage,plan
2109,female,43900,107,not encourage,not plan
2110,female,81730,109,encourage,plan
2111,female,30600,86,not encourage,not plan
2117,female,49700,96,not encourage,not plan
2118,female,18000,86,not encourage,not plan
2122,female,14630,101,encourage,plan
2124,male,37800,113,encourage,not plan
2127,male,55400,113,not encourage,not plan
2128,female,44500,81,not encourage,not plan
2131,male,42460,70,encourage,plan
2133,female,29700,137,not encourage,not plan
2134,male,48730,113,encourage,plan
2135,female,50270,91,encourage,plan
2137,female,33800,99,not encourage,not plan
2138,male,52580,68,encourage,plan
2140,female,54810,115,encourage,not plan
2142,male,43600,81,not encourage,not plan
2145,female,44460,106,encourage,not plan
2146,male,13200,94,not encourage,not plan
2151,male,81730,119,encourage,plan
2153,female,33500,68,not encourage,not plan
2155,female,34100,99,not encourage,not plan
2157,male,18300,62,not encourage,not plan
2158,female,44820,108,encourage,not plan
2162,female,28500,91,not encourage,not plan
2164,female,20300,110,not encourage,not plan
2165,female,33990,93,encourage,plan
2166,female,28980,104,encourage,not plan
2168,male,38880,101,encourage,not plan
2169,female,28000,77,not encourage,not plan
2172,female,50400,94,encourage,not plan
2173,female,49320,99,encourage,not plan
2177,female,9400,93,not encourage,not plan
2180,male,14200,61,not encourage,not plan
2183,male,34600,88,not encourage,not plan
2184,female,44900,87,not encourage,not plan
2185,female,17500,115,not encourage,not plan
2186,male,9900,73,not encourage,not plan
2189,female,30700,76,not encourage,not plan
2192,male,60830,136,encourage,plan
2193,female,29430,105,encourage,not plan
2196,male,41000,133,not encourage,plan
2198,male,54230,121,encourage,plan
2200,female,35000,74,not encourage,not plan
2201,male,17550,60,encourage,not plan
2203,female,23900,93,not encourage,not plan
2204,female,44460,133,encourage,not plan
2205,male,38000,69,not encourage,not plan
2206,female,67400,63,not encourage,not plan
2208,male,64440,126,encourage,not plan
2209,male,49940,108,encourage,plan
2210,male,5100,74,not encourage,not plan
2211,male,44330,79,encourage,plan
2212,female,76890,124,encourage,plan
2213,female,19620,101,encourage,not plan
2215,male,7150,126,encourage,plan
2216,male,35200,91,encourage,plan
2217,female,48100,106,not encourage,not plan
2220,female,39690,95,encourage,not plan
2221,female,78210,102,encourage,plan
2224,female,24000,92,not encourage,not plan
2227,male,14040,96,encourage,not plan
2228,male,32300,66,not encourage,not plan
2229,female,81290,115,encourage,plan
2230,male,49390,124,encourage,plan
2232,female,49900,96,not encourage,not plan
2235,female,55100,139,not encourage,not plan
2236,male,12900,91,not encourage,not plan
2239,male,45320,109,encourage,plan
2241,male,74360,95,encourage,plan
2242,female,43010,99,encourage,plan
2244,male,43290,138,encourage,not plan
2246,female,48200,90,not encourage,not plan
2248,female,26500,100,not encourage,not plan
2250,female,29700,106,not encourage,not plan
2251,female,28500,93,not encourage,not plan
2253,male,39700,109,not encourage,not plan
2255,female,32580,62,encourage,not plan
2256,female,14800,85,not encourage,not plan
2258,female,76670,107,encourage,plan
2259,female,42700,134,not encourage,not plan
2260,male,36500,80,not encourage,not plan
2262,female,45210,64,encourage,plan
2264,male,8460,70,encourage,not plan
